X,Y,Z
19.24668565,482153.4226,506849.4866
28.8960965,1621299.001,1732582.327
17.53663907,365752.7962,360318.3153
20.19592333,556402.9196,497443.4238
29.55645227,1734696.54,1733132.525
22.83754582,802610.2431,791208.8815
17.01052401,334180.7895,314747.2002
20.12442445,550559.819,593094.4124
15.93250428,275337.4099,288613.0999
14.3176693,200960.4769,196880.5596
22.36425595,754001.766,782219.1911
19.56790054,506481.3623,539602.5742
16.22995077,290808.5601,146015.2477
25.6888979,1140477.046,1079201.488
21.23014084,645637.8215,654777.1853
20.17064977,554332.7543,528805.2918
16.93659493,329897.3344,118718.111
23.03227291,823204.0336,831301.5246
13.53425278,170388.6437,102747.0538
25.44749442,1108749.759,1085086.734
17.6298603,371548.7942,287098.8972
22.26776096,744339.9298,713935.6043
25.64263166,1134349.904,1090669.806
27.5087325,1399419.608,1380000.519
19.55637608,505594.5741,496388.55
19.97609944,538569.9734,436834.8189
14.74370934,219056.5711,212222.5976
21.82958766,701509.7418,649473.7231
18.23892739,410947.7516,414592.1689
15.33202916,245820.3686,211217.7015
9.70898219,65473.91353,20840.42305
19.97163216,538211.6077,553378.3486
15.75129464,266190.5356,323463.4287
18.1522894,405179.5556,288249.7359
24.18219536,952073.4814,1123358.03
19.65881537,513513.7859,538775.1078
13.98993398,187752.3919,170346.7053
16.74681396,319071.3877,338086.6014
20.69226408,598117.4106,526070.5095
13.96286977,186688.8678,252191.0696
21.30106255,652086.5082,622645.5403
21.41053813,662125.3793,624139.3079
26.99345573,1322489.883,1350951.463
20.27190568,562657.9114,547724.5685
23.47457303,871289.4459,829342.4793
17.10855983,339918.6547,362255.5053
20.91549445,617543.7015,719598.4773
21.57378888,677287.1672,631591.623
17.38998856,356758.7116,455391.2695
24.14898392,948174.2248,944967.4188
20.44292086,576908.5369,635071.8138
17.93710346,391089.2711,456545.4198
22.69226168,787472.3068,712619.9974
15.44844391,251366.5147,344206.2721
24.46252277,985414.5477,943957.0477
22.45001993,762659.3793,725811.6844
13.17780854,157595.666,245346.0837
16.14530116,286347.3642,303083.842
23.2140835,842748.6623,951204.4172
17.72673859,377637.4294,337973.2715
24.74377248,1019641.882,1068189.623
18.10217896,401868.3129,551916.9782
18.03791408,397648.4963,603884.7459
21.903338,708599.7852,730893.147
22.41243597,758857.2365,720618.0814
21.27022683,649277.4299,796930.988
22.84008028,802876.0385,885393.848
17.33345946,353331.9908,449200.8389
19.19980534,478669.9065,616942.5893
19.99999274,540489.4157,523617.5138
16.65600306,313977.0659,286563.3675
16.01871014,279762.4739,209257.8693
16.60965591,311398.3763,279686.6378
22.18735889,736353.1147,748374.3227
14.1789724,195296.2144,206336.7466
14.79317777,221226.8574,288590.7129
15.48437489,253095.2785,269833.4096
19.17201858,476613.1762,464811.9436
19.82026343,526163.2579,523229.1021
27.36489,1377651.185,1330721.615
20.57443006,588030.5059,626791.2966
18.59230482,435047.74,456942.2305
23.53924729,878474.4887,994562.7497
17.75511268,379433.3382,346521.8966
19.45984705,498207.7624,422439.6631
16.58678464,310131.139,286750.1608
22.14616857,732283.7833,709779.4593
26.69615264,1279417.384,1316309.016
21.42584516,663537.2351,542678.7498
30.70011233,1943411.342,1819850.255
21.00841098,625752.8545,614141.0584
20.2158283,558036.9912,588274.3142
20.08902485,547682.174,583054.6514
18.59927961,435532.7473,359844.3741
23.84847206,913376.9818,878052.4104
17.59147019,369154.4621,313214.7652
23.84950769,913495.4077,875231.891
21.08028559,632152.9539,507298.3491
13.46162139,167726.384,334476.817
19.08569902,470261.8585,449890.697
15.90146829,273755.9552,275882.6077
16.98946865,332957.0416,416239.7011
20.02976936,542887.9141,556767.5257
18.10256521,401893.7657,480804.0496
24.74435629,1019713.745,1133226.183
12.94478736,149597.3358,105095.3283
15.34889556,246618.7162,124199.9761
21.28693135,650798.1715,607974.377
17.90850806,389242.0744,352834.391
23.11869996,832456.6266,966674.3472
19.23890192,481573.8641,466485.9619
17.3170206,352339.6708,344955.4073
23.43399832,866801.9195,956426.7067
24.44656669,983496.136,918293.2756
23.13479963,834187.8654,898268.6067
14.0574404,190423.114,143040.4625
23.41215193,864392.1527,838917.497
21.08651589,632709.793,638131.5219
22.47129657,764817.4583,777097.7683
18.97506041,462204.7216,422596.9086
20.76045831,604007.7356,692231.4391
20.78507944,606143.9311,606267.2198
19.74027544,519870.3392,492576.2558
23.57119881,882038.7694,732372.7842
20.83193194,610222.9757,581497.9284
17.87116261,386838.5076,319212.3825
20.18929562,555859.5398,440869.3787
19.08390935,470130.7822,382915.589
24.57636561,999174.7086,1072869.028
24.66835143,1010386.51,919241.0293
18.77070502,447567.851,321839.4675
19.81376037,525649.7393,522804.5365
20.84190822,611093.897,610312.7979
20.78504307,606140.7723,633545.0979
14.47078746,207342.312,142994.8192
22.83046166,801867.6228,750505.7041
21.24352381,646851.4022,511389.6789
20.36127597,570075.2444,592498.21
21.91627797,709848.7123,774648.5276
14.06912927,190888.1666,67674.97653
18.254427,411985.483,501465.0536
18.17935067,406975.3505,522686.8738
14.6760711,216112.598,198586.2867
26.66999137,1275672.767,1330379.772
19.53658757,504074.3159,545825.3587
18.33959927,417719.4414,418157.505
14.08905833,191682.8451,212807.875
18.12507838,403379.2112,510026.6716
28.19786097,1506903.706,1461470.266
17.99447561,394813.1687,453646.0718
27.82954756,1448796.167,1411499.869
18.74607376,445824.9941,489315.0995
23.24939997,846580.8833,865467.3935
23.04401532,824457.0711,835518.3688
20.19373103,556223.1418,557753.9279
20.44354988,576961.395,759612.9886
20.09799639,548410.5158,473157.2724
23.27131141,848964.3717,901848.2332
17.69764165,375801.7263,438107.2584
18.73730305,445205.5007,438220.7782
25.38572442,1100727.431,1120350.397
22.02686386,720582.3955,735256.0649
17.4089806,357914.9934,367872.4439
23.80518192,908435.8727,951482.4032
17.38946615,356726.9411,346083.3829
23.08758547,829117.629,901748.4496
31.26892953,2053191.967,2153071.876
22.97893127,817527.9838,753548.5727
20.73864894,602119.7201,753665.5212
23.67832358,894059.4949,848167.7407
17.06552422,337391.7388,265632.5356
20.41452835,574526.0164,638315.0514
23.05826458,825979.3316,891214.529
22.182725,735894.5619,812351.5418
23.0039086,820182.5301,761222.3057
21.35622991,657132.4753,664902.8688
19.46930006,498927.9217,332834.5671
17.50419322,363749.8742,335470.3465
23.84359043,912818.8981,889207.8867
24.57924038,999523.8356,899844.7006
15.03492597,232043.0923,266956.2265
17.51175312,364215.8936,325780.3199
22.87595299,806644.4259,755031.0212
16.14129725,286137.5041,184730.8763
19.66770041,514204.5586,497313.4438
22.65331223,783446.7336,651961.4693
23.55576333,880315.692,876676.3241
19.21685657,479934.9608,499510.5882
22.85180609,804106.5199,836020.0242
14.81980159,222400.9216,187354.4342
18.13858084,404271.8908,386848.8918
17.4582843,360928.5129,417595.109
18.12619847,403453.2123,462714.4597
16.60754609,311281.3307,209096.8764
20.02160442,542229.5205,538966.6158
22.71233482,789552.3437,796454.0016
16.48294547,304421.473,280136.0981
25.84621361,1161476.315,1126791.686
22.33371861,750935.0906,756858.5791
22.3704603,754625.8538,742987.4579
16.22856276,290735.0332,437385.4814
17.27358332,349726.6577,315479.1984
13.49675665,169010.6719,186718.2029
14.64624363,214822.9316,205271.3595
16.60934847,311381.3187,258656.4813
20.81088491,608388.3201,650463.5531
23.73865937,900877.9708,894722.8745
14.27199547,199083.0231,206941.1099
15.62822303,260096.9794,228638.1186
25.10985569,1065373.121,1019670.981
28.13526602,1496920.413,1579995.184
15.46739305,252277.2232,249147.876
20.69248036,598136.0302,465936.3076
17.68168832,374797.8007,414839.2977
21.22797033,645441.1412,656501.9275
17.96017085,392583.6669,335617.996
17.39591767,357119.4191,301026.6882
29.23843512,1679446.422,1754790.761
19.19505815,478318.1055,564710.1052
10.2818727,77001.68645,168480.1652
20.90719494,616813.9781,728127.9249
12.17459794,125143.3767,176660.5864
13.78704575,179879.382,210511.7334
21.80770054,699414.7989,781602.6557
19.43005037,495942.3328,407097.3596
18.91389665,457790.6472,369049.1461
15.94412082,275930.9221,198344.0157
19.62891451,511193.7076,451305.8417
20.1801457,555109.9612,643974.0143
27.78531602,1441920.374,1337465.369
28.56390601,1566176.809,1658004.085
24.9280863,1042498.574,1032670.467
21.756886,694567.23,721299.2393
17.99356227,394753.6998,328257.0069
20.50698724,582308.9357,499814.4499
19.52568411,503237.9687,426485.1208
21.329914,654722.1951,641864.0301
17.61722632,370759.6805,394505.6071
22.95861698,815373.2671,812938.4534
21.86580195,704985.2551,772066.0808
20.42165551,575123.4605,624085.4061
17.33865984,353646.3004,306105.174
21.63917531,683424.6068,570455.7477
14.93697869,227618.5198,186729.8848
24.06710704,938607.0074,888154.9766
23.28805647,850788.8971,766087.1765
14.59683903,212698.3157,309576.8613
24.62258011,1004797.15,965730.339
18.87655223,455109.5607,534161.0563
22.67661411,785853.4095,833696.9703
24.67389949,1011065.422,1040171.104
19.43239275,496120.1716,550992.8341
19.98494111,539279.7249,629695.01
18.50341968,428898.7084,448927.38
21.50538091,670905.7976,563520.2097
22.45395423,763058.125,810284.401
23.84380726,912843.6815,914697.2865
18.82485205,451415.2843,421276.6721
20.18224468,555281.8533,570570.1111
27.94945835,1467546.497,1441894.531
19.15972755,475705.313,434623.6952
17.57530319,368149.2712,394098.6034
20.2281294,559048.4433,556878.668
18.92445613,458550.6716,333038.6233
14.75230965,219432.8424,205545.3957
17.608773,370232.3206,340494.5597
20.41475004,574544.5933,614161.6232
20.96779381,622155.3868,479823.0906
20.28256181,563538.8992,608798.0736
14.90440895,226160.0273,148607.6224
15.90649025,274011.4341,158338.6233
26.18234822,1207208.837,1278477.356
17.49769034,363349.3354,462783.0546
18.79099187,449006.7444,468915.2157
22.90747779,809965.8387,739321.655
19.92123444,534179.7922,562497.323
13.88512958,183656.8007,119455.2677
18.02758643,396973.1487,361345.8349
23.41646383,864867.4215,751460.6233
23.60451468,885765.5502,874690.1822
22.21075908,738671.6367,666643.7083
26.2898704,1222087.982,1256302.818
19.68874567,515843.2242,612517.7652
23.83060301,911335.2442,868849.3587
19.21583827,479859.3482,491752.1122
24.33790117,970497.6538,1002999.665
20.05847921,545207.2429,497466.9454
25.64985489,1135305.039,1092868.89
16.07229582,282537.2001,319167.9644
16.58710349,310148.7818,218920.7045
23.64276724,890057.5468,765233.5572
23.27551681,849422.3409,882103.8206
20.93840078,619560.7166,610538.7241
19.15244057,475167.6177,473028.3665
14.45036342,206483.2044,274726.7871
25.6591908,1136540.33,1179441.241
18.54621815,431852.1332,599386.9116
23.93183011,922942.05,941317.6485
20.11188827,549539.5904,537505.7518
26.04282018,1188081.978,1041061.93
18.78370912,448489.8403,565445.6783
30.27562527,1864091.98,1838416.204
14.73649303,218741.1896,282424.8653
17.61642666,370709.7723,322891.7159
20.45952547,578304.96,558582.0653
20.9098012,617043.0672,736221.6774
20.0801382,546961.3657,630211.2045
23.37913425,860758.659,859866.7236
13.92163694,185076.4691,246488.0358
20.70438798,599161.7904,425160.3156
17.78131672,381096.9998,310403.8954
26.03578438,1187122.899,1050097.291
18.53837993,431310.215,340054.5075
25.32758045,1093211.609,879312.7426
14.28389588,199571.0431,30851.61283
22.33648945,751213.0036,692869.7879
16.56188196,308755.3125,433196.7802
20.75804016,603798.2028,573483.6059
20.48278935,580265.2325,581205.7922
20.62901101,592688.4632,542493.6738
22.45004601,762662.0226,812217.8523
22.16782418,734421.3295,682551.2484
24.34546883,971399.1429,984784.6091
20.50254085,581933.041,594403.3746
19.0880475,470433.9002,564943.9052
20.8681734,613390.8155,499772.9967
13.16092797,157006.6471,217180.4139
19.62395313,510809.425,499256.8923
19.42916225,495874.9154,389823.3097
13.21513832,158903.5877,167145.0602
21.15375334,638740.1582,557360.3838
17.99722614,394992.2971,290314.786
24.00740173,931671.4142,864640.281
19.2010926,478765.3321,475233.2148
20.37185913,570957.9229,586056.9654
22.36101472,753675.8722,731304.023
16.82688915,323609.5045,426934.9549
15.11986887,235927.1484,283582.8115
20.16309258,553714.7488,426850.8331
10.92301494,91514.81224,52994.11796
26.31945957,1226204.009,1255096.786
30.13076255,1837526.467,1888765.508
20.66661189,595911.7033,665947.8345
19.67789943,514998.2562,639850.7436
17.51509361,364421.9418,266782.3076
11.33328554,101742.1348,83176.43396
25.55811974,1123214.736,1095810.578
18.9782766,462437.6176,545752.0997
23.25263634,846932.6473,961638.1831
21.86213143,704632.4674,759484.2078
22.28743694,746303.2674,818802.1757
20.38220026,571821.3007,458307.4602
26.86839108,1304254.582,1364456.191
22.9938925,819117.344,776192.6064
24.25439404,960587.126,976442.5496
21.00260134,625237.4405,742592.7657
15.25170519,242042.3673,322283.9165
21.77744008,696525.3098,713041.3108
16.35132104,297286.6315,222622.2364
21.82268505,700848.5993,792140.2846
22.4348155,761119.7043,787213.4237
19.23171437,481039.1117,586888.3458
18.66579682,440176.4618,377127.2744
17.97063883,393263.0902,448685.2888
22.58058794,775967.3599,698932.3032
19.56252763,506067.7958,560927.167
19.85156869,528640.0136,506522.0699
18.38438235,420755.7588,312972.5032
20.68826104,597772.848,668632.4867
19.3612894,490740.9109,385311.3726
27.87112165,1455278.815,1516262.8
24.36277685,973463.0492,967342.4953
17.3466048,354126.8549,398201.1545
21.5839298,678236.6032,562140.962
19.28668433,485139.0291,578682.6934
24.94703151,1044867.215,1064458.106
17.79499915,381967.6294,344952.1691
18.70159869,442689.6054,561704.6287
19.72278153,518500.8095,530950.7983
21.52738687,672954.182,727825.2699
18.26777704,412880.7088,421725.3585
20.73235834,601575.8868,631821.5197
19.35768706,490469.427,546226.3132
12.70247851,141579.789,249669.1338
19.11683516,472546.2239,545046.7022
19.03878719,466834.1192,428000.8005
23.89051267,918192.6656,683666.4596
21.84816519,703291.2026,841690.6266
19.19195872,478088.5091,518338.0843
19.41986669,495169.6618,499573.7559
19.69445415,516288.3128,545230.2927
25.2624358,1084831.742,1047174.429
19.08826861,470450.1004,454587.84
17.53176225,365451.2704,419727.2023
18.09301145,401264.5126,483523.9155
23.22015126,843406.2515,829489.1949
21.67429612,686736.5362,609301.8809
21.21989839,644710.058,617475.8904
19.88743838,531487.5038,574007.6094
20.596396,589902.1209,537134.8249
19.44240911,496881.1208,497116.9358
25.12930408,1067840.287,1162774.66
21.16632963,639872.3587,640548.7218
20.65071394,594547.4597,541318.888
26.0524719,1189398.487,1115665.24
11.4914347,105887.7537,149416.9261
18.21222056,409163.8055,389030.4676
14.82572006,222662.4894,278838.8104
21.99225526,717211.6016,665833.7957
19.23673492,481412.5975,571280.877
20.83621639,610596.9026,438350.7496
13.11871438,155540.2696,149131.2876
25.32377891,1092721.412,1128785.815
15.37211753,247720.7683,282583.8798
19.923662,534373.5295,587022.4887
23.62436543,887991.1007,978203.4791
29.09261611,1654511.083,1586117.025
23.15570273,836439.2268,746338.0127
21.64079042,683576.678,749082.6614
16.43062018,301571.4303,320953.0606
14.98764937,229900.2512,210754.0065
18.14767986,404874.1981,448653.2156
19.77446811,522554.1642,443869.8214
21.00974129,625870.9153,656012.3732
23.61164549,886564.5845,830577.5498
13.26597946,160696.8164,356864.5287
20.44977964,577485.075,665881.9582
17.55332251,366785.5733,329589.5905
22.22857475,740440.1153,705019.1887
17.20775429,345791.6071,293376.2415
15.70511524,263892.8877,184262.9785
21.8249815,701068.5102,736066.1814
19.29984817,486124.3246,563793.4945
17.31557005,352252.1997,499698.8686
22.48583113,766294.0416,703758.3446
19.34893148,489810.0007,530539.1866
15.01218728,231010.7636,409805.981
20.53423646,584616.1253,583368.4595
22.30651316,748210.0694,794294.2049
22.64895829,782997.5961,760580.8122
29.55639607,1734686.671,1685171.254
15.4463854,251267.7157,402694.6704
19.53052697,503609.3238,414922.7553
22.48386718,766094.4099,794452.3472
25.77090099,1151391.232,1143133.838
15.33697134,246054.1177,217950.2676
17.28193769,350228.2047,320911.8112
13.82922667,181497.3034,259231.5302
18.47746853,427114.5159,381828.9042
17.81547245,383272.8723,358771.489
19.95696547,537036.1719,457114.3057
21.49621845,670054.1614,586367.8874
17.64320489,372383.5212,446645.9749
15.03561586,232074.4619,327843.4068
20.57391205,587986.4171,591862.5762
17.47687018,362068.9354,294806.089
22.9685162,816422.7917,865019.5919
24.60484557,1002637.074,1005305.846
21.62099158,681714.0787,646185.5941
17.01934289,334694.2472,278795.5501
20.88058204,614477.9765,557934.235
28.5791555,1568679.38,1607168.896
21.64712521,684173.351,623670.6834
24.35012295,971953.8379,1004369.601
24.31470213,967737.5857,1113287.713
17.8882498,387937.0014,405005.9704
21.22251394,644946.8902,624347.9189
11.32866966,101622.8561,101470.968
21.15310262,638681.6125,684472.2362
20.37706474,571392.4278,624109.5209
25.93835109,1173894.574,1225357.302
21.71598842,690682.1155,754201.7016
18.16781965,406209.4946,390009.7603
15.54630982,256094.0565,245028.7804
13.92386082,185163.1906,232447.68
22.1243512,730134.4919,702724.5452
19.20859327,479321.615,552711.5134
13.01608082,152014.2138,196631.5164
23.70880967,897500.3558,990609.1854
18.23093577,410413.3844,376642.2119
23.72665509,899518.6164,903112.8246
11.68377393,111085.4547,110800.9119
23.68646373,894977.3793,946713.0647
27.6370899,1419037.732,1538893.935
20.43847424,576534.967,610714.5316
17.32585274,352872.5826,378294.1271
21.24946033,647390.2211,645866.1829
22.36129354,753703.902,757005.4981
24.37505492,974928.9335,1020835.642
23.39596755,862609.8309,781094.9701
28.22422888,1511122.424,1715481.563
16.71084833,317047.1605,252867.3813
20.50471328,582116.6761,603347.2287
13.75853197,178791.2746,133798.7228
27.27250875,1363790.757,1316534.053
19.83423593,527267.7442,520833.9893
20.92494494,618375.3287,761269.1675
15.64836532,261087.7383,303982.0032
25.40202989,1102841.305,1152224.952
20.30204949,565152.4242,612428.2829
25.93203199,1173040.063,1040725.799
19.59653703,508689.4176,540930.942
16.23403191,291024.8234,266102.8921
22.61149372,779140.0089,830881.6731
20.90405218,616537.8061,613879.0471
19.87532274,530524.5626,354093.2078
18.96998427,461837.3016,321613.8032
31.26213801,2051857.375,2035892.718
23.54318408,878913.126,842982.3669
20.58691978,589094.2064,515741.5825
18.02332495,396694.7059,377281.2557
17.27337794,349714.3342,435487.159
15.81331976,269297.839,179722.0107
21.66037098,685422.0956,628082.6687
25.22367269,1079865.918,1003405.066
21.63139294,682692.1739,682499.3193
19.07681069,469611.1135,449313.2523
23.4914854,873164.5249,853191.1339
26.75621015,1288041.567,1227230.797
18.45261696,425410.6107,393203.509
15.68839473,263064.2833,348387.7031
22.47258958,764948.739,860120.4032
23.00365048,820155.068,838351.3597
27.8585398,1453314.885,1348644.894
24.86681435,1034862.613,1031309.121
19.29331738,485635.3361,445365.9819
19.54029131,504358.6228,524545.5833
24.00945699,931909.5893,951723.5543
23.92213363,921825.979,962343.62
22.22357469,739943.4964,852753.2043
15.47114365,252457.7441,333593.5998
18.56618315,433234.5413,474641.0355
24.12347863,945186.993,927565.9579
22.86310153,805293.0346,835652.1859
19.12410428,473080.6096,438936.5186
19.3585646,490535.5521,415910.3667
24.14284344,947454.4622,969919.8092
21.24471891,646959.8493,590535.4356
17.1840457,344381.731,393336.2645
26.77505312,1290755.385,1355568.611
19.2336711,481184.6526,521365.8553
16.83875169,324285.4754,290178.5555
23.85312072,913908.6448,913584.5671
21.58277404,678128.3512,726250.2113
26.55229449,1258916.772,1343979.106
20.95195303,620756.1371,758374.2353
17.14988596,342357.1826,404219.876
18.65783674,439619.0048,443494.3344
18.50520955,429021.9502,385157.3321
20.05574003,544985.6711,482979.4181
21.35945554,657428.3197,661870.1453
17.12378833,340815.8737,325123.1592
22.438599,761502.6454,769258.255
19.78036024,523017.5838,513975.0817
19.03067942,466243.4113,435095.0035
8.91342513,51573.66462,18573.62682
25.30715917,1090580.078,988560.4365
9.713021664,65550.62379,152636.4139
21.01685982,626502.9186,728442.8197
18.50710764,429152.6693,373517.5374
19.01090952,464805.1429,461880.9508
19.99778547,540311.9048,543110.2792
24.8338996,1030776.142,1087191.105
25.46402546,1110903.331,1182307.128
14.37511939,203339.0545,271141.3991
20.52686112,583991.0516,563232.6007
19.63249901,511471.4653,592293.6956
24.5257652,993042.8748,932239.2432
21.8466006,703141.0526,607655.7281
13.87546913,183282.3786,160326.0347
24.8168414,1028662.568,1061115.864
16.19659265,289044.9556,284465.0963
19.07891345,469765.0092,464633.9361
17.12362676,340806.3459,296317.166
20.68570091,597552.5542,484797.9311
16.48996642,304805.2674,458593.3303
23.80009813,907856.7889,840191.2471
24.73931055,1019092.759,894808.8339
14.17736871,195231.3643,249915.9198
21.83400723,701933.2742,650311.3935
16.04004472,280864.9838,275872.274
18.15104991,405097.431,248213.8831
16.10709942,284349.3031,282004.2413
18.90512213,457159.7415,390741.951
29.57375974,1737737.782,1681789.756
23.86920915,915750.2625,924849.8934
24.89157172,1037943.454,995914.7092
16.85368981,325138.0598,403052.7901
25.24837527,1083028.728,1030174.566
15.88215706,272775.05,465292.865
15.86519597,271915.4832,172345.3177
13.9212216,185060.2759,166727.7922
21.76034876,694896.8499,756895.4791
15.62061332,259723.3367,285421.7829
23.76534005,903904.195,899209.1499
18.85367587,453472.4144,550519.2283
21.09548646,633512.1235,674346.9068
18.0553376,398789.6109,402057.9952
14.30581708,200472.1311,127850.5203
25.47914848,1112875.923,1132017.631
24.86814852,1035028.483,944759.7221
13.40842718,165794.7001,170193.6063
19.81302566,525591.7439,428341.2471
21.42283379,663259.3196,520416.7461
18.45556934,425612.7952,326041.6503
21.13225608,636807.9459,553160.0655
14.45548319,206698.3325,202182.8888
21.07845203,631989.1403,545586.4416
13.20089326,158403.6119,213365.7888
17.9733778,393440.9934,387838.4641
23.422447,865527.1906,824688.789
18.21741747,409510.5362,390542.5395
15.26810864,242810.6748,201871.9573
14.15052612,194148.0773,265969.2877
22.968047,816373.0267,780822.3197
22.60140629,778103.5249,736606.8821
23.02417393,822340.5313,830504.2242
18.55510527,432467.1245,405303.0541
19.01749492,465283.9017,667499.7392
29.89466426,1794773.957,1817860.157
21.16589399,639833.1175,535279.5922
17.14676461,342172.5908,320117.725
21.19204924,642192.0004,630814.1238
30.95248423,1991621.452,2055080.661
21.03511538,628125.656,568661.8819
19.22542811,480571.7424,518231.4153
11.53853816,107144.7499,113560.6401
23.44140741,867620.1993,908576.922
21.42792749,663729.4566,680574.3835
25.69107007,1140765.254,1095533.448
22.2789696,745457.9421,641119.4011
12.9167013,148652.4762,16064.23387
21.04693767,629178.0426,722337.0698
18.52028567,430060.9639,460667.2296
23.76267076,903601.1271,927342.2778
22.42936548,760568.3172,819426.9288
20.60213492,590391.7649,485708.6874
20.26366002,561976.8428,632766.8443
26.59180937,1264525.814,1047261.124
18.15141585,405121.6757,456179.91
21.77187573,695994.8587,666798.0575
12.04599726,121348.0177,173934.3233
12.55883277,136968.7241,144997.3377
20.39391444,572800.3722,688636.245
24.04476802,936007.9896,955264.1984
19.1197032,472757.0181,562000.2698
26.2640958,1218510.124,1138024.33
22.2718591,744748.5706,743120.916
12.70968904,141814.0159,256745.5171
13.1605385,156993.0751,148325.2719
23.23357182,844861.9166,977772.2629
21.87289184,705667.0255,682844.9846
18.34207066,417886.6169,405476.8266
20.34219903,568486.4666,685976.0699
18.20276759,408533.6235,520837.3014
25.25310862,1083635.472,1067705.775
16.27182264,293032.5534,324079.7234
16.8137826,322863.7515,378521.356
21.09887275,633815.1719,596394.1804
21.13043105,636644.0892,583550.3718
23.47639912,871491.7752,892088.6547
13.54169599,170663.0888,196488.2299
8.628362011,47155.29487,167003.2795
14.48818138,208075.8744,283280.3181
19.52373525,503088.5804,598816.7269
11.17944409,97818.77422,105612.0454
17.72138882,377299.4642,484950.8222
17.29528208,351030.3285,349129.6426
17.30886792,351848.2378,346922.5214
19.87375908,530400.37,553979.286
25.0573624,1058733.025,967212.6627
22.7577339,794270.3034,776230.1623
17.0655717,337394.5199,285868.2163
14.91215236,226506.2056,154597.2028
23.33625168,856054.8572,721441.1478
17.59699072,369498.1268,454634.3854
17.76327643,379951.1187,348058.8001
16.77420893,320619.0804,213278.2048
26.98004288,1320526.085,1469240.664
11.50013752,106119.2227,135500.8149
19.11856624,472673.4466,459159.0264
17.23325311,347312.2829,330394.4509
18.12865557,403615.5785,390213.9587
26.6648426,1274936.657,1253082.287
17.91497622,389659.3871,256518.2916
23.02277095,822191.0088,775246.4334
15.73803397,265529.3732,259970.2233
20.19828868,556596.9312,563869.4022
23.66084484,892090.7201,999267.6785
12.89881991,148053.0524,100975.3291
12.46049937,133872.3283,61644.2036
12.8046535,144923.6844,183125.062
16.92393443,329167.5205,334379.4976
21.27226495,649462.8478,546108.0609
12.04908855,121438.3074,43756.69299
17.76678704,380173.9232,398591.3779
15.06809292,233554.4646,159066.5567
12.50074971,135133.8847,81317.63009
18.35725627,418914.8281,497371.8245
19.8379023,527557.8184,519599.0016
11.24598947,99502.71817,-35543.30161
27.43556886,1388318.863,1441001.579
23.64874904,890729.9709,986285.2338
25.73516975,1146627.038,1153553.428
25.28395036,1087594.491,1035933.19
14.86885239,224575.0389,141577.6609
21.29480101,651515.4346,683427.9338
24.74979703,1020383.629,1011612.593
25.55873001,1123294.882,1142548.777
21.40730227,661827.175,617462.3592
23.45704465,869348.9187,898435.0696
16.82994258,323783.409,350773.9896
18.94545285,460064.4417,422150.4402
21.36153077,657618.7011,663023.3468
23.00029115,819797.7163,810784.1187
24.92743872,1042417.674,1149321.22
26.84819686,1301325.985,1333391.734
20.06153745,545454.695,538078.345
23.39536943,862544.0093,970929.3915
14.4986244,208517.1396,193249.9915
18.87940344,455313.8854,573535.9174
17.07745827,338091.1942,299270.7186
21.201264,643024.4466,638457.268
13.37532526,164600.3452,309049.5384
20.43524308,576263.613,533061.4845
25.62740499,1132338.23,1226762.754
17.74275012,378650.1568,365089.8848
23.93089893,922834.8312,1092126.066
21.89296397,707599.5791,644355.2324
24.01501378,932553.7438,1119953.287
18.73468863,445020.9504,390946.4254
22.39364016,756960.5528,808017.4672
29.83124202,1783403.863,1772144.217
19.73888781,519761.6184,609739.883
19.98010542,538891.4694,646259.006
23.68448161,894753.8171,917547.5414
16.98840328,332895.2024,329789.2894
20.42897988,575737.8699,562194.156
23.62115857,887631.3128,829089.1016
18.96032582,461138.7484,485538.4119
25.46644966,1111219.377,1088567.409
20.54403925,585447.6258,509681.257
21.27435761,649653.2651,649988.5182
17.63510515,371876.7181,282641.1478
18.72156535,444095.3668,554677.1975
27.62970184,1417903.587,1425757.734
20.17060933,554329.4459,518390.0077
19.2296859,480888.2661,544238.2205
19.37552084,491814.4232,479576.2821
24.08147044,940280.6562,897071.9686
21.29092161,651161.7891,622295.0746
23.90827517,920232.4301,926509.5055
27.00933681,1324817.584,1316086.71
17.79395805,381901.336,346086.3884
17.03987593,335891.796,304909.3549
17.04781537,336355.6222,185428.6652
17.97684292,393666.1398,467417.024
22.44925227,762581.5919,765671.7869
19.25915141,483082.5711,415137.321
18.4033242,422044.4849,480695.4667
15.16008276,237781.2279,193695.8596
18.58365282,434446.6096,476098.9089
13.17596419,157531.237,217919.1453
11.94801909,118510.2043,79126.43813
28.57662245,1568263.499,1455028.608
23.58690293,883794.1528,1038716.81
13.56285372,171444.8612,163578.3405
17.3209979,352579.5854,465682.9602
19.1908423,478005.8263,355889.5857
28.69676292,1588069.619,1554479.329
14.96489288,228873.6023,300827.6354
19.5947249,508549.4995,487284.2929
23.37722907,860549.3133,890568.4088
15.49153014,253440.501,262735.8899
14.42261007,205319.6831,304486.1811
23.57865135,882871.5117,884538.381
13.17661322,157553.9075,102130.2635
21.52396267,672635.1711,681218.796
26.6093495,1267020.941,1246668.761
15.19141366,239232.5816,86339.30732
14.70675511,217444.7759,157948.0768
16.87236044,326205.8008,324886.4673
20.75101992,603190.1767,586384.5737
15.11995795,235931.2445,183729.9356
18.38419113,420742.7623,512168.0235
